date,Strain Score,Avg Heart Rate,Heart Rate Variability,Max Heart Rate,Resting Heart Rate,Total Calories Burned,Recovery Score,Deep Sleep,Deep Sleep Percent,Light Sleep,Light Sleep Percent,Nap Count,Nap Sleep,REM Sleep,REM Sleep Percent,Sleep End Time,Sleep Score,Sleep Start Time,Time Awake,Time in Bed,Total Sleep,Sleep Consistency,Sleep Cycles,Sleep Disturbances,Sleep Disturbances / Hour,Sleep Disturbances Duration,Sleep Onset Latency,Sleep Respiratory Rate,Time Asleep Percent,Time Awake Percent
2021-02-18,4.137410257384521,64.0,78.84279,120.0,50.0,2074.0558339806403,47.0,0.6922297222222222,17.076811791040747,1.860103888888889,45.887431588991085,1.0,1.954492222222222,1.501290277777778,37.03575661996817,9.616666666666667,42.0,5.433333333333334,0.1253972222222222,4.174189166666666,4.053623888888889,56.14285714285714,3.0,4.0,0.9582699394513148,7.450083333333334,0.0,17.90039,96.9993637531809,3.0006362468190986
2021-02-19,4.729222443150064,67.0,58.653545,127.0,50.0,1879.253905316384,39.0,1.210396388888889,23.437781799336417,2.569176111111111,49.7488175353583,1.0,3.127678657407407,1.3847233333333333,26.813400665305288,11.633333333333333,62.0,6.183333333333334,0.2264633333333333,5.384629166666668,5.164295833333333,58.57142857142857,2.0,3.0,0.5571414311260989,5.447383333333334,1.5540999999999998,17.050781,95.79904561988872,4.200954380111273
2021-02-20,4.015135547674584,61.0,71.727075,119.0,49.0,2221.1337554523184,59.0,1.9189366666666663,22.376408726348902,4.095072222222222,47.75197191241104,1.0,4.300865092592593,2.561704444444445,29.871619361240047,13.366666666666667,86.0,4.566666666666666,0.2376886111111111,8.803394722222224,8.575713333333333,61.0,5.0,6.0,0.6815552624096619,12.416833333333331,1.7143166666666665,17.167969,97.30310029419526,2.696899705804736
2021-02-21,4.528382972164521,65.0,52.806552,135.0,48.0,3865.3940233628105,37.0,1.7274941666666668,23.31986621198711,3.572901111111111,48.23146584659256,1.0,5.474051527777778,2.1074266666666666,28.44866794142033,14.983333333333333,85.0,7.216666666666667,0.3590805555555555,7.757710277777778,7.407821944444445,50.0,6.0,8.0,1.03123211792483,16.886866666666666,0.0,16.992188,95.37678559045185,4.623214409548151
2021-03-01,4.272986387558947,61.0,59.952134,135.0,49.5,2234.441286747132,46.5,1.634184722222222,20.601355430246134,4.725548055555556,59.57263813042192,1.0,6.647237962962963,1.5726808333333333,19.826006439331955,21.2,91.0,11.466666666666669,1.8103816666666668,9.731317222222222,7.932413611111111,42.166666666666664,9.0,7.0,0.7193270797929548,18.3929,0.0,16.669922,81.41825200006055,18.581747999939445
2021-03-02,4.637579656218966,59.5,67.097716,129.5,51.0,2269.174258522048,56.0,0.5005219444444444,18.29382113634594,1.2034441666666669,43.98526893164525,1.0,7.820424398148148,1.0320502777777778,37.72090993200881,16.833333333333332,32.0,13.966666666666669,0.1334194444444444,2.8660163888888888,2.736016388888889,34.333333333333336,1.0,4.0,1.3956654314704529,7.930750000000001,0.0,16.757812,95.35032486544732,4.64967513455268
2021-03-03,5.002172924878985,58.0,79.01247599999999,124.0,47.0,2303.9072302969644,45.0,0.3839463888888889,13.610095484842672,2.028826111111111,71.91763718438071,1.0,8.993610833333333,0.4082686111111112,14.47226733077662,20.166666666666668,100.0,17.0,0.2671052777777777,3.085246944444444,2.821041111111111,26.5,1.0,4.0,1.296492654243686,11.4395,0.0,16.699219,91.35062771833552,8.649372281664467
2021-03-04,7.648448311718412,77.0,55.24659,138.0,49.0,1747.845447314173,49.0,1.4240278703703702,18.473850484316905,3.155886851851852,62.458151435226895,1.0,8.670490956790124,1.442649074074074,19.067998080456203,16.427777777777777,100.0,9.100000000000001,1.2543358333333332,7.269137407407407,6.022563796296296,18.666666666666668,3.3333333333333335,9.333333333333332,1.290669900928906,22.862983333333336,0.0,16.777344,87.35859065625851,12.641409343741477
2021-03-05,6.242350076159129,75.0,53.2799115,163.0,49.5,2375.5744073404635,47.5,2.4641093518518518,23.337605483791137,4.282947592592592,52.99866568607308,1.0,8.347371080246914,2.477029537037037,23.66372883013579,12.68888888888889,100.0,1.200000000000001,2.241566388888889,11.45302787037037,9.224086481481482,10.833333333333336,5.666666666666667,14.666666666666666,1.2848471476141257,34.28646666666667,0.0,16.855469,83.3665535941815,16.633446405818486
2021-03-06,4.543473120780112,59.0,51.313233,114.0,50.0,1755.8938020957814,46.0,3.5041908333333334,28.201360483265372,5.410008333333333,43.53917993691926,1.0,8.024251203703704,3.51141,28.25945957981537,8.95,100.0,-6.699999999999999,3.2287969444444444,15.636918333333334,12.425609166666668,3.0,8.0,20.0,1.2790243942993456,45.709950000000006,0.0,16.933594,79.3745165321045,20.625483467895496
2021-03-07,4.08950216338858,57.0,70.66113,109.0,45.0,1511.1513447807122,89.0,1.652365,15.922519172423891,5.304664722222223,51.11680878187568,1.0,7.701131327160494,3.4205052777777776,32.96067204570043,11.916666666666666,100.0,0.85,0.7170947222222223,11.081681111111113,10.377534999999998,15.0,5.0,19.0,1.7145413055560264,38.17973333333334,0.0,17.285156,93.53656011803707,6.463439881962913
2021-03-08,6.8388737185391975,65.0,64.72211999999999,150.0,50.0,2165.1534304792062,63.0,1.226175,20.41405444127068,3.4790436111111114,57.92108441354389,1.0,7.378011450617285,1.301305,21.664861145185437,9.133333333333333,75.0,2.583333333333333,0.4007916666666666,6.4001383333333335,6.006523611111111,28.0,4.0,12.0,1.8749594735322128,23.856333333333332,0.0,17.109375,93.7447800008107,6.255219999189294
2021-03-09,4.883381566685329,63.0,75.232305,139.0,48.0,2044.00343010576,88.0,1.2938152777777776,18.000872036894844,4.149896388888889,57.73757285589223,1.0,7.054891574074074,1.7438027777777776,24.261555107212924,10.25,80.0,2.6,0.47886,7.657307777777778,7.187514444444444,56.0,5.0,3.0,0.3917826065064643,6.45675,1.6822666666666668,16.933594,93.7537619187514,6.246238081248604
2021-03-10,6.636976378649763,67.0,73.30922,157.0,52.0,2091.829551565488,76.0,1.0849994444444446,17.95259097937455,3.219971111111112,53.27820637989264,1.0,6.731771697530864,1.738722222222222,28.769202640732804,8.983333333333333,69.0,2.5,0.4507913888888888,6.486655555555555,6.043692777777778,70.0,5.0,12.0,1.8499517813494029,26.82038333333333,0.0,17.167969,93.05885768106722,6.94114231893278
2021-03-11,14.181362087181816,71.0,66.54423,169.0,47.0,2956.6918805270075,73.0,2.1111725,23.24884185132364,5.009493888888889,55.16599480996934,1.0,6.408651820987655,1.960097777777778,21.585163338707027,11.633333333333333,98.0,1.9666666666666668,0.4842119444444444,9.553209722222222,9.080764166666668,70.0,6.0,13.0,1.3607991845672578,28.807016666666662,0.0,17.226562,94.93765652083582,5.062343479164175
2021-03-12,10.333198098666305,73.0,98.90022,165.0,50.0,2236.1259971020554,94.0,0.7507802777777779,10.499535858973228,5.039966666666667,70.48308581217066,1.0,6.085531944444445,1.3598575,19.017378328856115,10.75,84.0,3.2333333333333334,0.3502591666666667,7.492283888888889,7.150604444444444,71.0,3.0,7.0,0.9342945494071642,15.877516666666668,0.0,17.197266,95.33041547178884,4.669584528211177
2021-03-14,7.003908038475089,68.0,89.12911,134.0,49.0,2163.296001135277,94.0,1.6515630555555556,20.482152418614767,4.484636111111112,55.61701084364788,1.0,5.762412067901235,1.927226111111111,23.90083673773735,12.766666666666667,94.0,4.083333333333333,0.6261872222222222,8.679759999999998,8.063425277777776,63.0,3.0,19.0,2.1890006175285954,37.21843333333334,0.0,17.285156,92.7938418172016,7.206158182798396
2021-03-15,11.42820859323674,73.0,88.23377,161.0,52.0,2349.2261255676385,90.0,1.2507691666666667,19.60606465021104,4.03598,63.26481889367442,1.0,5.4392921913580246,1.0927522222222223,17.129116456114538,12.566666666666666,77.0,5.066666666666666,1.1352638888888889,7.5059025,6.379501388888889,77.0,3.0,7.0,0.9325993776231438,17.415583333333334,0.0,17.197266,84.89288957239923,15.107110427600771
2021-03-16,11.421587478839523,82.0,65.73404,159.0,59.0,2181.126902709728,33.0,0.5922280555555556,19.075094291950567,1.7301652777777778,55.72695434583986,1.0,5.116172314814815,0.7823255555555555,25.19795136220957,7.716666666666667,34.0,4.45,0.1665741666666666,3.2676272222222225,3.104718888888889,65.0,2.0,5.0,1.530162304315619,9.901433333333332,0.0,17.34375,94.90800231474896,5.091997685251033
2021-03-17,13.015132706963907,77.0,48.60825,185.0,67.0,2578.583872341061,22.0,2.2363080555555555,24.31754735908565,5.345841666666667,58.1305234671908,1.0,4.793052438271605,1.6141233333333334,17.551929173723547,13.116666666666667,85.0,1.4833333333333334,2.4523444444444444,11.635231944444444,9.196273055555556,41.0,6.0,14.0,1.2032420210311905,34.25436666666667,0.0,17.753906,78.94733478505545,21.05266521494456
2021-03-18,4.520491748821099,68.0,88.41796000000001,120.0,50.0,2102.5698718331737,82.0,1.5769638888888886,20.789590406540796,4.831683055555556,63.69753448824914,1.0,4.469932561728395,1.176706388888889,15.51287510521007,13.566666666666666,83.0,4.083333333333333,1.901556388888889,9.476305833333331,7.585353333333333,61.0,5.0,18.0,1.899474364438956,35.18363333333333,0.0,17.34375,79.95599784791177,20.044002152088225
2021-03-19,4.044774808729482,65.0,80.44658,119.0,48.0,2028.836135426625,65.0,1.3101236111111112,20.670758032906267,3.209004166666667,50.630755825779126,1.0,4.146812685185186,1.818925277777778,28.6984861413146,12.333333333333334,72.0,5.1,0.8510475000000001,7.179861944444444,6.338053055555556,64.0,2.0,18.0,2.507011992609112,41.72048333333333,0.0,17.109375,88.16197529269037,11.838024707309623
2021-03-20,4.412542764286796,61.0,59.684057,142.0,52.0,2149.959527739604,45.0,2.351801111111111,24.54919101469785,4.430633333333334,46.24900613500419,1.0,3.823692808641976,2.7975191666666666,29.20180285029796,15.566666666666666,100.0,5.25,0.7489011111111111,10.316911111111107,9.57995361111111,54.0,3.0,15.0,1.4539235473149803,36.28911666666667,1.8425,17.167969,92.74942739295314,7.250572607046866
2021-03-21,7.603590403070543,71.0,58.27604,145.0,46.0,2305.422255915392,39.0,1.12591,22.179556372319546,2.4395075,48.056411362316986,1.0,3.500572932098766,1.510923888888889,29.764032265363465,12.05,64.0,6.633333333333333,0.3499925,5.420411111111111,5.076341388888889,51.0,4.0,4.0,0.7379514058999215,7.418033333333333,0.0,16.933594,93.55011123225104,6.449888767748964
2021-03-22,4.943909918630833,69.0,61.86523,140.0,50.0,1696.586419245937,35.0,0.1499961111111111,8.101121419305263,1.1269766666666667,60.866743449285885,1.0,3.177453055555556,0.5745747222222222,31.032135131408843,10.683333333333334,20.0,8.666666666666666,0.1753966666666666,2.0246094444444447,1.8515475,50.0,1.0,4.0,1.9756896872016745,10.44615,0.0,17.109375,91.34674405190408,8.653255948095923
2021-03-23,9.384626890391942,68.0,63.253130000000006,154.0,49.0,2444.4955858628105,55.0,1.4598533333333334,21.099006556885943,3.329060555555556,48.11433373896261,1.0,4.304392261904763,2.130148055555556,30.786659704151447,12.15,87.0,4.433333333333334,0.8007816666666667,7.711248333333333,6.919061944444445,29.0,6.0,12.0,1.5561682727980273,27.300966666666667,1.474,16.992188,89.62697035061555,10.37302964938445
2021-03-24,4.801384536000364,65.0,62.150255,124.0,48.0,2129.4048010277247,55.0,1.3847269444444443,20.407512690072718,3.014614166666667,44.42809256275811,1.0,5.431331468253969,2.3860372222222224,35.16439474716918,13.15,77.0,6.083333333333333,0.3007944444444444,7.0775894444444445,6.785378333333333,50.0,6.0,6.0,0.8477462626360309,12.432816666666668,0.0,17.226562,95.7551917815533,4.244808218446707
2021-03-25,4.062987567504098,63.0,112.61683,118.0,51.0,2014.8087860749283,88.0,0.8761802777777777,15.38571963802806,3.4172819444444444,60.00744738818759,1.0,6.558270674603175,1.4013008333333334,24.606832973784343,13.816666666666666,62.0,7.15,0.9761794444444444,6.663695833333334,5.694763055555556,54.0,5.0,12.0,1.8008024826063114,24.8177,0.0,16.875,85.36669377011651,14.633306229883477
2021-03-26,0.254384321638525,61.0,61.125048,98.0,51.0,1183.5726269344527,43.0,0.8430266666666667,18.024389170528384,2.2905766666666665,48.97383071899466,1.0,7.685209880952382,1.5435408333333336,33.00178011047696,12.133333333333333,49.0,7.266666666666667,0.1997283333333333,4.8711327777777775,4.677144166666666,64.0,1.0,6.0,1.231746346018762,11.872083333333334,0.0,17.285156,95.9045816077141,4.095418392285903
2021-03-27,7.947092966404138,66.0,57.40523,153.0,47.0,3166.3904718869503,52.0,3.2205075,27.074154890903237,4.202822777777778,35.33228066215394,1.0,8.812149087301588,4.471805555555556,37.59356444694282,15.7,100.0,2.75,1.01682,12.89667222222222,11.895135833333336,34.0,9.0,15.0,1.163090737016138,31.2103,0.0,16.96289,92.12497306275638,7.875026937243629
2021-03-28,6.792793180992288,64.5,46.387985,142.0,49.0,3252.879622333592,19.0,0.2002627777777778,9.137527683966406,1.6106558333333332,73.49050297682645,1.0,9.939088293650794,0.3807330555555555,17.371969339207137,16.55,27.0,14.116666666666667,0.2446422222222222,2.4336975,2.1916516666666666,20.0,1.0,6.0,2.465384461298086,10.8787,3.668966666666667,17.402344,89.95842729245628,10.04157270754372
2021-03-29,5.638493395580439,63.0,69.47813550000001,131.0,47.5,3339.368772780234,55.5,0.8840701388888891,14.707097309431955,2.7826854166666664,62.31754233302422,1.0,11.0660275,1.2952813888888888,22.975360357543813,15.058333333333334,63.5,9.725,0.34370569444444443,5.300114722222222,4.962036944444444,30.0,3.5,9.0,1.9673982283500255,18.6092,1.8344833333333335,17.2558595,92.27120874698844,7.728791253011561
2021-03-30,12.51833247864224,70.0,92.568286,176.0,46.0,2384.3340609315246,92.0,1.5678775000000005,20.276666934897506,3.954715,51.144581689222,1.0,9.813985486111111,2.209829722222222,28.57875137588049,13.566666666666666,100.0,5.333333333333333,0.4427691666666666,8.166531944444445,7.7324222222222225,40.0,6.0,12.0,1.4694119954019649,26.3397,0.0,17.109375,94.5839902015206,5.416009798479403
2021-03-31,14.111752357182496,70.0,47.523253,188.0,48.0,2599.5482231417304,37.0,1.4689413888888891,20.264068779186758,3.852030833333333,53.13882387455764,1.0,8.561943472222222,1.9280230555555555,26.59710734625561,11.566666666666666,87.0,3.8333333333333335,0.4836797222222222,7.723798333333333,7.248995277777778,47.0,4.0,11.0,1.424169757582571,23.808283333333332,0.0,16.611328,93.74498834850525,6.255011651494757
2021-04-01,5.276568273675278,67.0,73.14918,133.0,51.0,2027.1273844556645,60.0,1.2098636111111112,20.77122485258684,3.4552488888888893,59.32053078846653,1.0,7.309901458333334,1.1595975,19.908244358946625,10.033333333333331,64.0,3.4833333333333334,0.667363888888889,6.4839850000000006,5.82471,52.0,1.0,13.0,2.00493986337106,30.281033333333333,0.0,17.021484,89.7203281984964,10.279671801503596
2021-04-02,5.446797489743571,66.0,83.1104,157.0,49.0,2101.057880467256,77.0,1.310126388888889,16.325717315560556,5.478464444444445,68.26811718463513,1.0,6.0578594444444445,1.2363330555555556,15.406165499804326,11.566666666666666,85.0,3.083333333333333,0.4588122222222222,8.473881666666665,8.024923888888889,66.0,3.0,10.0,1.1800967246612089,19.834866666666667,0.0,17.226562,94.59186122466352,5.408138775336469
2021-04-03,18.29150873191504,83.0,78.99687,181.0,52.0,3551.1857391999283,63.0,1.6101191666666668,22.034421864466022,3.7028452777777776,50.673302099938624,1.0,4.805817430555555,1.9943258333333336,27.292276035595343,11.233333333333333,84.0,3.45,0.4256566666666667,7.723797222222221,7.307290277777778,80.0,4.0,12.0,1.5536399590443244,25.31433333333333,0.0,17.753906,94.4955439404318,5.504456059568206
2021-04-04,10.086040505548716,72.0,82.54962400000001,154.0,55.0,2353.9476558765537,63.0,1.9440666666666668,23.41176975121365,4.5972125,55.36275190189017,1.0,3.5537754166666664,1.7625213888888889,21.22547834689617,12.066666666666666,85.0,3.05,0.725915,9.019686944444445,8.303800555555556,83.0,7.0,14.0,1.5521603007101163,33.77373333333333,0.0,17.929688,91.96082096347564,8.039179036524345
2021-04-05,11.254887672694192,74.0,84.96453,167.0,50.0,1829.2958713626315,61.0,0.8176252777777777,18.451723257281422,1.9699936111111112,44.45774601004226,1.0,2.301733402777778,1.6435405555555556,37.09053073267632,8.283333333333333,50.0,2.9833333333333334,0.8676263888888889,5.292236111111111,4.431159444444445,86.0,4.0,6.0,1.133736264601447,12.897466666666666,0.0,17.753906,83.62593967412556,16.374060325874446
2021-04-06,12.820623905032583,68.0,99.957466,171.0,49.0,2695.322069565607,85.0,0.742495,11.690688795704864,4.064857777777777,64.00176065670536,1.0,1.049691388888889,1.5438127777777777,24.307550547589777,9.016666666666667,62.0,2.1,0.5502544444444445,6.893874444444445,6.351165555555555,59.0,5.0,12.0,1.740675739992686,26.78826666666667,0.0,17.460938,92.02693873949934,7.973061260500656
2021-04-07,12.724224018151896,68.0,96.84783,177.0,49.0,1973.277338148303,88.0,2.3280177777777777,30.49206980479701,3.6301225,47.54686571836404,1.0,1.0515215123456791,1.67669,21.96106447683895,12.25,87.0,3.6833333333333336,0.8096061111111111,8.43436111111111,7.634830277777778,56.0,6.0,16.0,1.897002012271232,32.25168333333333,0.0,17.050781,90.41255006460368,9.58744993539632
2021-04-09,8.19321030962918,67.0,74.58524,153.0,50.0,2054.831743696224,59.0,0.5670986111111112,11.950003678851322,2.8199791666666667,59.42310694417869,1.0,1.0533516358024693,1.3585158333333334,28.626889376969995,11.3,55.0,6.25,0.3085477777777777,5.048172499999999,4.745593611111111,45.0,3.0,3.0,0.5942744626892207,6.456733333333333,0.0,17.226562,93.8951494618632,6.104850538136794
2021-04-10,14.748090768188026,72.0,93.4666,165.0,47.0,2865.081728758365,88.0,1.726422777777778,23.110197446825094,3.281730833333333,43.92982327497382,1.0,1.0551817592592594,2.462240277777778,32.95997927820108,12.183333333333334,76.0,4.3,0.4253908333333333,7.886417777777778,7.470393888888889,55.0,4.0,13.0,1.6484036689802553,25.2822,0.0,16.96289,94.61243121109804,5.387568788901954
2021-04-11,12.607415305495516,67.0,81.46126600000001,177.0,51.0,2504.758408147108,60.0,1.7020972222222222,19.75308634015675,4.779531666666666,55.46716159604538,1.0,1.0570118827160495,2.1352383333333336,24.77975206379787,13.033333333333331,89.0,3.75,0.6764522222222222,9.282175277777778,8.616867222222222,73.0,5.0,15.0,1.616000511853199,30.79373333333333,0.0,17.402344,92.72109146504584,7.27890853495417
2021-04-12,16.110590139095954,73.0,67.032285,186.0,46.0,2941.279745010755,42.0,0.825915,13.11122564476775,3.4466952777777777,54.715557310013615,1.0,1.0588420061728396,2.026686388888889,32.17321704521863,12.066666666666666,71.0,5.216666666666667,0.5590755555555555,6.850615,6.299296666666667,68.0,3.0,12.0,1.7516675510154929,28.807,0.0,17.109375,91.84827627546866,8.151723724531331
2021-04-13,13.524294438238188,73.0,80.49592999999999,159.0,50.0,2861.6194132409178,60.0,1.5018358333333337,17.990824315530567,4.8641902777777775,58.26921344031399,1.0,1.0606721296296298,1.9817616666666664,23.73996224415544,12.9,85.0,3.9333333333333336,0.617096388888889,8.954954444444445,8.347787777777778,81.0,7.0,16.0,1.786720423790232,36.737766666666666,0.0,17.402344,93.11651575841456,6.883484241585449
2021-04-14,16.123622061076567,73.0,86.964525,191.0,52.0,2894.648885635755,73.0,1.4849905555555556,20.754144245791505,4.402289166666667,61.52614508885148,1.0,1.0625022530864199,1.2678722222222223,17.719710665357017,12.516666666666667,78.0,4.333333333333333,1.0261775,8.172138611111112,7.155151944444444,87.0,4.0,14.0,1.7131378536537714,33.773833333333336,0.0,17.050781,87.45708130972737,12.542918690272629
2021-04-15,12.673941543509784,75.0,71.66567,161.0,53.0,2460.1142839537524,33.0,0.4171027777777777,19.03850098985447,1.298079166666667,59.250340242662055,1.0,1.06433237654321,0.4756563888888889,21.711158767483475,6.966666666666667,22.0,4.45,0.3334138888888889,2.5212825,2.190838333333333,89.0,1.0,9.0,3.569611893946831,19.850900000000003,0.0,17.050781,86.79157787982976,13.20842212017024
